index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,questions
17213,Absolute Hydra Pro Overnight Gel,Beauty & Hygiene,Skin Care,Lakme,616.25,725.0,Face Care,3.3,"Feel an instant rush of hydration with Lakme Hydra Pro Range. Wake up to hydrated, Plump Skin! Lakme Absolute Hydra Pro Overnight Gel helps boosts skin’s hydration ability while you’re asleep. So you wake up to plump, hydrated skin that’s ready for the day. The luxurious gel formula is infused with advanced Ha-Penta complex & Hyaluronic acid. Hyaluronic acid is the revolutionary water bank molecule for skin and Pentavitin is proven to hydrate skin deeply. For Superior results use Lakme Absolute Hydra Pro Gel Creme during the day and Hydra Pro Overnight gel before going to bed to get supple and fresh-looking skin.","[""How does Lakme Absolute Hydra Pro Overnight Gel boost skin's hydration ability?"", 'What is the key ingredient in Lakme Absolute Hydra Pro Overnight Gel?', 'Why is Hyaluronic acid considered a revolutionary water bank molecule for skin in Absolute Hydra Pro Overnight Gel?', 'What is the Ha-Penta complex in Lakme Absolute Hydra Pro Overnight Gel?', 'What should be used during the day for superior results in combination with Lakme Absolute Hydra Pro Overnight Gel?']"
17455,Revitalift Moisturizing Night Cream,Beauty & Hygiene,Skin Care,Loreal Paris,845.0,845.0,Face Care,3.4,"L'Oreal Paris Revitalift Night Cream and face moisturizer is enriched with anti-ageing elements that reduce fine lines and wrinkles, boost skin firmness, youthfulness, radiance and enhance the skin regeneration process overnight. A powerful anti-ageing night cream created by L'Oreal Skincare Laboratories for overnight anti-ageing benefits for a younger look. Hydrates the skin and boosts regeneration for a fresh and radiant look overnight. Dermalift Technology, Pro-Retinol A and Centella Asiatica to re-firm, restore & revitalize the skin.Dermatologically tested. Suited for oily, dry and all skin types.","['Is Revitalift Moisturizing Night Cream suitable for oily skin?', 'Does Revitalift Moisturizing Night Cream reduce fine lines?', ""What elements are enriched in L'Oreal Paris Revitalift Night Cream?"", 'How does Revitallift Moisturizing Night Cream boost skin firmness?', 'What technology is used in Revitalift Moisturizing Night Cream for skin revival?']"
17486,Tea Tree Anti Dandruff Shampoo - With Tea Tree & Ginger Oil,Beauty & Hygiene,Hair Care,Mamaearth,349.0,349.0,Shampoo & Conditioner,4.1,"Stimulate and renew your hair with an outlandish mix of Tea Tree and Ginger Oil that helps in reducing itch & irritation while contributing to the health and cleanliness of the scalp and soothing dryness and itchiness. Mamaearth Tea Tree Shampoo is made using natural ingredients and makes sure that dandruff and excess oil is gently worked on & removed. It helps soothe irritating, oily, and flaky scalp by controlling dandruff; thus, giving you an itch-free healthy scalp and nourished hair. Vitamin E present in this shampoo helps maintain hair growth while promoting blood circulation, preventing breakage and deeply moisturizing hair. Safe for coloured & chemically treated hair, this shampoo is free of harmful chemicals and toxins such as Silicones, Parabens, Mineral Oil, & Dyes.","['Does Tea Tree Anti Dandruff Shampoo contain Silicones? ', 'How does Mamaearth Tea Tree Shampoo contribute to the cleanliness of the scalp? ', 'Which oils are used in Tea Tree Anti Dandruff Shampoo? ', 'Can Tea Tree Anti Dandruff Shampoo be used on coloured hair? ', 'How does Tea Tree Anti Dandruff Shampoo help in hair growth?']"
17520,Dusting Powder For Babies,Baby Care,Baby Bath & Hygiene,Mamaearth,199.0,199.0,Baby Powder,4.4,"Hi! I am Mamaearths dermatologically tested 100% natural, no lung-clogging, talc-free body dusting powder. Organic and natural ingredients in me help babies skin retain moisture while treating and preventing diaper rash. Organic Oatmeal in me is a skin protectant. It prevents dry, itchy and irritated skin by maintaining skins moisture barrier. Natural cornstarch in me helps absorb extra moisture and is antimicrobial. I am safe for your baby as I am dermatologically tested and I contain no harmful chemicals like talc, SLS, paraben, phthalates, or artificial fragrances.","['Is Dusting Powder For Babies tested by dermatologists?', ""How does Organic Oatmeal help maintain baby's skin moisture in Dusting Powder For Babies?"", 'What harmful chemicals are not present in Dusting Powder For Babies?', 'What ingredients are used in Dusting Powder For Babies to absorb extra moisture?', 'How does Dusting Powder For Babies prevent dry, itchy, and irritated skin?']"
17556,Bio Royal Saffron,Beauty & Hygiene,Fragrances & Deos,BIOTIQUE,524.25,699.0,Eau De Parfum,1.4,"This floral explosion releases a profusion of flowers that has the power to make everything seem more positive. Magically evocative notes immediately awaken your deepest senses, giving you the impression of living life in your own secret garden, away from reality. The mixture of saffron, jasmine and tuberose gives you a soul-soothing fragrance that will linger with you all through the day.","['Does Bio Royal Saffron have saffron in it?', 'Which flowers are included in Bio Royal Saffron perfume?', 'How long does the fragrance of Bio Royal Saffron last?', 'Will Bio Royal Saffron make you feel like you are in a secret garden?', 'What makes Bio Royal Saffron fragrance magically evocative?']"
17566,Onion Shampoo For Hair Growth & Hair Fall Control - Onion Oil & Plant Keratin,Beauty & Hygiene,Hair Care,Mamaearth,349.0,349.0,Shampoo & Conditioner,3.9,"Stress, pollution & unhealthy lifestyle choices can lead to many hair troubles - hair fall being the most common one. Mamaearth's Onion Hair Shampoo helps you combat this problem. Onion Oil, rich in Sulphur, Potassium & antioxidants, reduces hair fall & accelerates hair growth. Plant Keratin replenishes and strengthens hair, repairing its natural structure. It makes hair smooth and frizz-free. Safe for coloured & chemically treated hair, this shampoo is free of harmful chemicals & toxins such as Silicones, Parabens, Mineral Oil & Dyes.","[""Does Mamaearth's Onion Hair Shampoo contain harmful chemicals like silicones?"", ""How does Onion Oil in Mamaearth's Onion Hair Shampoo help with hair fall?"", ""Can Mamaearth's Onion Hair Shampoo be used on coloured hair?"", ""What are the key ingredients in Mamaearth's Onion Hair Shampoo?"", ""How does Plant Keratin in Mamaearth's Onion Hair Shampoo strengthen hair?""]"
17572,"Hair Conditioner - No More Tangles, Silicone/Paraben free",Beauty & Hygiene,Hair Care,Mamaearth,349.0,349.0,Shampoo & Conditioner,4.3,"Frizz & Tangles can damage your hair, increase breakage and cause split-ends. Hi! I am Mamaearths No More Tangles Conditioner and I am here to help. I have a combination of the most efficacious natural ingredients that will nourish your hair from root to tip. I have Milk Protein to give you naturally soft and silky hair. Vitamin B5 strengthens hair follicles and helps your scalp get rid of dead skin. Cocoa butter moisturises the hair making them soft and shiny. I naturally stimulate hair growth while calming the nerves of the head and scalp to reduce inflammation and hair loss. Use me to frizz-free and easily manageable hair.","['Is Hair Conditioner No More Tangles free from silicone and parabens?', 'What are the natural ingredients used in Hair Conditioner No More Tangles?', 'How does Vitamin B5 in Hair Conditioner No More Tangles help the scalp?', 'Which vitamin in Hair Conditioner No More Tangles strengthens hair follicles?', 'How does Cocoa butter in Hair Conditioner No More Tangles moisturize the hair?']"
17594,Orange Toothpaste For Kids,Baby Care,Baby Bath & Hygiene,Mamaearth,149.0,149.0,Baby Oral Care,4.3,"Mamaearth brings to you this awesome orange toothpaste. It is SLS free and completely safe for your baby’s teeth. Fluoride ensures that your baby’s teeth are strengthened from the very time they learn to spit the foam out. This toothpaste ensures removal of plaque and tastes awesome. Thoughtfully formulated with high-quality ingredients like Xylitol and Stevia, it is sure to strengthen your little one's gums and maintain complete oral hygiene.","['Is Orange Toothpaste For Kids safe for toddlers who are still learning to brush?', ""What ensures that Orange Toothpaste For Kids strengthens baby's teeth?"", 'How does Orange Toothpaste For Kids ensure removal of plaque?', 'What ingredients make Orange Toothpaste For Kids taste awesome?', 'How does Orange Toothpaste For Kids maintain complete oral hygiene?']"
17610,"Face Care Kit - Face Toner, Face Wash & Body Lotion",Beauty & Hygiene,Skin Care,Mamaearth,1047.0,1047.0,Face Care,,"They say good skin comes to those who tone regularly with a natural toner and we couldn't agree more. Supercharged with the goodness of Rose Water and Witch Hazel, our Rose Face Toner targets open pores while detoxifying skin and giving it a natural glow. Cleanse your face, follow it up with our soothing toner and you'll be perfectly prepped for serum and moisturizer. We are sure, you'll be hooked from the very first swipe. Mamaearth Rose Face Toner is suitable for all skin types & free of alcohol & harmful toxins such as Parabens, Mineral Oil, Silicones, etc.
Hi! I am Mamaearths SLS and Paraben free Tea Tree Face Wash. I am a natural blend of neem and tea tree oil. I help prevent acne by deep cleaning impurities, fighting bacteria and controlling excess oil secretion, without stripping the skin off its natural oils. Aloe Vera in me helps reduce redness and inflammation. Dermatologically tested and pH balanced, I take gentle care of your skin making it look healthy and glowing. I am absolutely safe since I contain no harmful chemicals like SLES, sulfates, phthalates and artificial fragrances
Score a perfect ten when it comes to hydrated skin with your newest #skincrush - Rose Body Lotion. A delicious smelling, super light but hydrating body lotion, it’s a sensorial treat for your skin. The Rose Body Lotion is crafted with the fresh goodness of Rose Water and Milk. Rose Water, packed with antioxidants, soothes the skin while Milk locks in the moisture that Shea Butter and Olive Oil provide. It will make your skin soft, supple and hydrated. With this body lotion, make dryness a thing of the past and flaunt moisturized skin that gleams. Mamaearth Rose Body Lotion is suitable for oily skin & free of alcohol & harmful toxins such as Parabens, Mineral Oil, Silicones, etc.","['Is Mamaearth Rose Face Toner free of alcohol?', 'What are the benefits of neem and tea tree oil in Mamaearth Tea Tree Face Wash?', 'Can Rose Face Toner target open pores?', 'Which skin type is suitable for Mamaearth Rose Body Lotion?', 'Does Mamaearth Tea Tree Face Wash prevent acne?']"
17623,"Soap Pocket - Foamy, Bath Essentials",Beauty & Hygiene,Bath & Hand Wash,Fiama,59.0,59.0,Bathing Accessories,4.0,"Fiama Bath Essentials Foamy Soap Pocket is here to bring back the Joy of Bathing!Put your soap in this delicately sewn pocket, it is the new trend. It will make your soap lather four times as much and be of use till the very end.","['Is Fiama Bath Essentials Foamy Soap Pocket made of natural materials?', 'How many times more does the soap lather when placed in Fiama Bath Essentials Foamy Soap Pocket?', 'Can the Soap Pocket be reused?', 'What is the new trend associated with the Soap Pocket?', 'Does Fiama Bath Essentials Foamy Soap Pocket come in different colors?']"
17638,Creme Soft Shower Gel With Almond Oil For Soft Skin,Beauty & Hygiene,Bath & Hand Wash,Nivea,199.0,199.0,Shower Gel & Body Wash,4.3,"Discover a soft skin feeling with this gorgeously creamy shower creme that contains caring Almond Oil and has a mild fragrance. Let the mild fragrance indulge your senses, while the skin's pH is balanced. This luscious shower creme with caring Almond Oil turns into a soft foam for smoother, more cared for skin.For Beauty tips, tricks & more visit: https://bigbasket.blog/","['Is Creme Soft Shower Gel With Almond Oil For Soft Skin suitable for all skin types?', 'How does Creme Soft Shower Gel turn into smoother skin?', 'What fragrance does Creme Soft Shower Gel With Almond Oil have?', 'How does Almond Oil benefit the skin in Creme Soft Shower Gel?', 'What is the pH balance of the skin maintained by Creme Soft Shower Gel With Almond Oil?']"
17674,Lash Paradise Mascara - Waterproof,Beauty & Hygiene,Makeup,Loreal Paris,559.3,799.0,Eyes,,"Take your lashes to Paradise with Voluminous Lash Paradise Mascara. Its soft wavy bristle brush holds the maximum amount of formula. 200+ bristles catch every lash for a dramatic volumizing effect. Silky smooth formula glides on evenly and easily. This volumizing and lengthening mascara delivers a full lash fringe that's feathery soft; no flaking, no smudging, no clumping. L'Oreal Paris India offers a complete range of makeup. You can volumize and lengthen your lashes with our collection of mascaras, achieve sleek lines with smudge-proof eyeliner, add natural-looking definition to your brows and discover eyeshadow palettes. Create your perfect eye makeup look with L'Oreal Paris India! Volumizes lashes with an intense effect. Glides evenly and lengthens the lashes. No clumping, smudging or flaking. Soft bristle brush with over 200+ bristles.","['Is Lash Paradise Mascara waterproof?', 'How many bristles does the soft wavy bristle brush of Lash Paradise Mascara have?', 'Can you create sleek lines with Lash Paradise Mascara?', 'Do the bristles of Lash Paradise Mascara catch every lash for a dramatic volumizing effect?', ""Is Lash Paradise Mascara part of the L'Oreal Paris makeup range in India?""]"
17708,"Hair Color 87.5 g + 72 ml, 530 Praline Brown + Color Protect Shampoo 175 ml",Beauty & Hygiene,Hair Care,Loreal Paris,617.5,700.0,Hair Color,,"L'Oreal Paris Casting Creme Gloss (87.5 g + 72 ml), 530 Praline Brown:
Casting Creme Gloss is an ammonia-free hair colour that gives your hair visible shimmering tones, glossy shine and covers greys. It gives you the richness of natural hair colour that lasts up to 28 shampoos. Casting Creme Gloss super-nourishing formula of caring conditioner leaves your hair nourished, soft, voluptuous. 
Available in 11 glossy shades. Easy to apply with the non-drip crème formula in just 20 minutes, even for beginners. The delicate fragrance makes colouring a luxurious treat. Get natural-looking results and ultra-glossy colour with Casting Creme Gloss by L'Oreal Paris India. No-ammonia hair colour that gives natural-looking colour with visible shimmering tones and a glossy shine.
 
L'Oreal Paris Color Protect Shampoo, 175 ml:
Colour Protect shampoo by L'Oreal Paris nourishes the hair and transforms its surface, keeping the hair protected and prolonging the colour radiance. The Colour Protect formula with UV filter- Light Reflecting System combines an active nourishing ingredient and filters for colour-treated hair. It nourishes the hair and transforms its surface so your hair feels silky to touch. Colour Protect Shampoo also helps protect the hair fibre from external aggressions and accentuates the colour’s radiance.
L’Oréal Paris offers hair conditioners for every concern and hair type. Whether you’re looking to moisturise dry hair, want a conditioner for coloured hair, or want to help repair damaged hair with a deep conditioner, we have the hair conditioner - and shampoo - that best fits your needs!","[""Does L'Oreal Paris Casting Creme Gloss Praline Brown come with a shampoo?"", ""How many shampoos does L'Oreal Paris Casting Creme Gloss Hair Color praline brown last through?"", ""Can L'Oreal Paris Colour Protect Shampoo be used with any other hair color brand?"", ""How long does L'Oreal Paris Casting Creme Gloss Hair Color 530 Praline Brown last on hair?"", ""What makes L'Oreal Paris Casting Creme Gloss Hair Color Praline Brown nourishing for hair?""]"
17709,Vitamin C Face Wash With Vitamin C & Turmeric For Skin Illumination,Beauty & Hygiene,Skin Care,Mamaearth,249.0,249.0,Face Care,4.0,"The first step in a skincare routine, cleansing or washing your face helps in eliminating excess oil, dirt, and lethargy.Mamaearth Vitamin C Face Wash with the goodness of Vitamin C and Turmeric has brightening properties to give your skin a natural glow. It also helps in skin repair by boosting collagen production and blood circulation, leaving the skin radiant and healthy. Perfect for daily use, this face wash suits all skin types, retains moisture, controls excess oil, and fights free radical damage.Dermatologically tested, this Vitamin C Face Wash has no harmful chemicals and is free of Toxins, Parabens, and Mineral Oils.","['Can Mamaearth Vitamin C Face Wash be used for all skin types?', 'What are the key ingredients in Vitamin C Face Wash With Vitamin C & Turmeric?', 'Is Mamaearth Vitamin C Face Wash free of toxins and parabens?', 'How does Vitamin C Face Wash With Vitamin C & Turmeric help in skin repair?', 'How does Mamaearth Vitamin C Face Wash help in controlling excess oil?']"
17725,Ultra Light Aquagel Suncreen+Purifying Cleanser,Beauty & Hygiene,Skin Care,Kaya Clinic,960.0,960.0,Face Care,,"A broad-spectrum sunscreen specially designed for oily/acne prone skin, to provide superior sun protection against harmful UVA and UVB rays. It does not clog pores, thereby reducing the possibility of acne breakouts and also protects the skin against the onslaught of environmental damage. This gel-based, fragrance-free formula gives a cooling sensation with a weightless, matte finish. Formula researched and developed by dermatologists.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blogCleanse your pores from deep with kaya purifying cleanser. It removes excess oil, dirt and impurities. containing salicylic acid with acne fighting properties, It helps reduce acne and prevents future breakouts. Unique skin conditioners ensure that skin doesn't feel stretched and dry. A must-have for clear, oil-free and healthier looking skin. Formula researched and developed by dermatologists.","['Can the Ultra Light Aquagel Suncreen+Purifying Cleanser prevent acne breakouts?', 'What skin type is the Ultra Light Aquagel Suncreen+Purifying Cleanser suited for?', 'What sensation does the Ultra Light Aquagel Suncreen+Purifying Cleanser give when applied?', 'How does the Ultra Light Aquagel Suncreen+Purifying Cleanser protect against environmental damage?', 'Which ingredient in the Kaya Purifying Cleanser helps reduce acne?']"
17781,Bio Mountain Ebony - Fresh Growth Stimulating Vitalising Serum,Beauty & Hygiene,Hair Care,BIOTIQUE,138.0,185.0,Hair Oil & Serum,4.2,"Biotique Bio Mountain Ebony Fresh Growth Stimulating Serum is a valuable, flowering hardwood tree that grows in the mountains and is known for its exciting and remedial properties. Besides, other helpful ingredients in the serum contain long pepper, glycyrrhizin as well as the euphorbia tree which is useful in promoting new and well hair development. Stimulates hair, from root to tip and leaves scalp feeling toned, exhilarated, free from dryness and irritation","['Which ingredients are present in Bio Mountain Ebony Fresh Growth Stimulating Vitalising Serum?', 'How does Bio Mountain Ebony Fresh Growth Stimulating Vitalising Serum benefit the scalp?', 'Does Bio Mountain Ebony Fresh Growth Stimulating Vitalising Serum contain long pepper?', 'What are the remedial properties of Bio Mountain Ebony Fresh Growth Stimulating Vitalising Serum?', 'How does Bio Mountain Ebony Fresh Growth Stimulating Vitalising Serum stimulate hair growth?']"
17805,Sun Expert SPF 50 Gel,Beauty & Hygiene,Skin Care,Lakme,349.3,499.0,Face Care,3.7,"Say goodbye to sticky sunscreens: Get a guaranteed 97% protection from harmful UV rays in an exciting new gel format! This lightweight gel sunscreen is ideal for Indian weather which tends to get hot and humid. It spreads easily on the skin and leaves your skin with an ultra-matte feel. In addition, it provides broad-spectrum UV protection which means it guards your skin against both UVA and UVB rays.","['Is Sun Expert SPF 50 Gel suitable for dry skin?', 'How does Sun Expert SPF 50 Gel feel on the skin after application?', 'How much UV protection does Sun Expert SPF 50 Gel provide?', 'Which type of rays does Sun Expert SPF 50 Gel protect against?', 'Can Sun Expert SPF 50 Gel be used in cold weather?']"
17910,Men Expert Turbo Booster - Hydra Energetic,Beauty & Hygiene,Men's Grooming,Loreal Paris,770.0,770.0,Face & Body,4.0,"The first revitalizing and intensive moisturizer from Loreal Men Expert. It fights the signs of fatigue by giving your skin a radiant boost. Vitamin C: Helps to recharge skin, helping it look less tired and stressed, and brighter. Pro-Phosphore: Is a unique active that energises ADS Active Defense System: Is a powerful soothing active ingredient, helps reinforce the skin's natural resistance against daily aggressions for less tightness and more comfort","['Is it possible to use Men Expert Turbo Booster for women?', 'How long does Men Expert Turbo Booster keep skin moisturized?', 'Does Men Expert Turbo Booster contain any artificial colors?', 'How many active ingredients are there in Men Expert Turbo Booster?', 'Is Men Expert Turbo Booster suitable for all skin types?']"
17972,"Lip Balm, Blackberry Shine, 24h Moisture With Natural Oils, Ruby Red Shine & Berry Aroma",Beauty & Hygiene,Makeup,Nivea,151.7,185.0,Lips,4.5,"Nivea blackberry shine lip care delights your lips with its delicious blackberry aroma, a fabulous shimmer, and soft glossy colour. Pamper your lips with its gentle care and long-lasting moisturisation to get soft and smooth lips, long-lasting moisturisation combined with delightful Blackberry aroma and chosen pigments that leave a touch of colour on your lips.","['Is Lip Balm, Blackberry Shine suitable for sensitive lips?', 'How long does the Ruby Red Shine in Lip Balm, Blackberry Shine last?', 'Does Lip Balm, Blackberry Shine contain any artificial colors?', 'What are the key features of Lip Balm, Blackberry Shine?', 'Will Lip Balm, Blackberry Shine leave a sticky residue on the lips?']"
18056,Intense Hydration Body Lotion,Beauty & Hygiene,Skin Care,Kaya Clinic,352.0,440.0,Body Care,4.3,"Extreme weather conditions and harsh cleansers strip your skin of its essential oils. Kayas intense moisture lock formula keeps your skin hydrated for 24 hours without re-application. Shea and Kokum butter replenish and restore essential oils to skin that is dry, leaving it feeling soft and smooth to touch. Its soothing fragrance will stimulate your senses all day long.","['Does Intense Hydration Body Lotion need to be reapplied every few hours?', 'Which ingredients in Intense Hydration Body Lotion help restore essential oils to dry skin?', 'How long does the hydration last with Intense Hydration Body Lotion?', 'Can Intense Hydration Body Lotion help with skin damaged by harsh cleansers?', 'What is the fragrance of Intense Hydration Body Lotion?']"
18118,Extraordinary Clay Conditioner,Beauty & Hygiene,Hair Care,Loreal Paris,99.0,99.0,Shampoo & Conditioner,4.2,"L'Oréal Paris laboratories have infused the extraordinary power of pure clay in a conditioner. Anti-oiliness. Fresh, healthy-looking hair. Soft, free-flowing hair. Ultra purifying washes off excess oil on scalp, roots, and helps eliminate impurities and pollution particles. Intensely hydrating moisturizes from lengths to tips for hydrated free-flowing hair, leaving hair fresh for up to 72 hours. Enriched with an extraordinary power of clay that deeply purifies and detangles your hair. Tailor-made care to resolve the problems of oily roots and dry lengths. Hair feels pure, soft, and shiny and hydrated when used with the extraordinary clay shampoo. For best results, indulge in the full extraordinary clay ritual shampoo, conditioner and hair refresher. Dry hair, meet your match. L’Oréal Paris offers hair conditioners for every concern and hair type. Whether you’re looking to moisturize dry hair, want a conditioner for coloured hair, or want to help repair damaged hair with a deep conditioner, we have the hair conditioner—and complimentary shampoo—that best fits your needs!. Infused the extraordinary power of pure clay. Purifies oily roots and hydrates dry lengths. For best results, indulge in the full extraordinary clay ritual shampoo, conditioner and hair refresher.","['Can Extraordinary Clay Conditioner be used on coloured hair?', 'Is the Extraordinary Clay Conditioner suitable for dry hair?', 'How long does Extraordinary Clay Conditioner keep hair fresh for?', 'What are the benefits of using the Extraordinary Clay conditioner?', 'Which other products should be used in conjunction with Extraordinary Clay Conditioner for best results?']"
18159,Blush & Glow Pomegranate Sheet Mask,Beauty & Hygiene,Skin Care,Lakme,75.0,100.0,Face Care,4.3,"Lakme brings to you its first range of exciting Sheet Masks from blush and glow. If you are facing dull, dry, patchy skin that is yearning for some hydration that is infused with the goodness of your favourite fruits. If your skin wants to get a glow that feels like a fruit facial, our sheet masks are meant to give you exactly that! Now soak your face in the goodness of 100% pure fruit extracts with the range of Lakme Blush & Glow Fruity-Licious Sheet Masks. As you leave on this delightfully refreshing sheet mask, your face gets a burst of freshness and a gorgeous fruit-kissed glow. In just 15 minutes you feel rejuvenated like just out of a fruit facial. What’s more, the light, breathable fabric fits your face perfectly and smells oh! so delicious. It’s the ultimate way to pamper and nourish your skin and make it look fresh and feel soft and supple. Just tear, wear and get the glow! Try our collection of your favourite fruits – strawberry, watermelon, lemon, kiwi and pomegranate now and get addicted to the fruity-licious experience! For best results, cleanse face first with Lakme Blush & Glow face wash. It is suitable for all skin types and is dermatologically tested.","['What are the different flavors available for Lakme Blush & Glow Fruity-Licious Sheet Masks?', 'How long should you leave on the Blush & Glow Pomegranate Sheet Mask?', 'Is the Blush & Glow Pomegranate Sheet Mask suitable for all skin types?', 'What is the recommended pre-mask treatment to maximize the effect of Blush & Glow Pomegranate Sheet Mask?', 'How many fruit extracts are present in the Blush & Glow Pomegranate Sheet Mask?']"
18176,Brightnening Day Cream+Night Cream,Beauty & Hygiene,Skin Care,Kaya Clinic,1900.0,1900.0,Face Care,,"Brightening night cream is specially formulated to work at night to give you a notably lighter complexion. Potent whitening active azeloyl glycine works to give you lighter and brighter skin. Extracts of imperator cylindrical help restore radicals resulting in visibly soft, fresh and luminous skin. Formula researched and developed by dermatologists.Brightening day cream with a unique potent whitening active azeloyl glycine works to give you notably lighter and brighter skin. Anti-oxidant Vitamin C helps fight free radicals and improves skin texture. UV protection system protects skin against harmful effects of UV rays. Formula researched and developed by dermatologists.","['Does the Brightening Day Cream+Night Cream contain azeloyl glycine?', 'How many active whitening agents are used in the Brightening Day Cream+Night Cream?', 'Which skin protective factors are in the Brightening Day Cream+Night Cream?', 'Is the Brightening Day Cream+Night Cream suitable for all skin types?', 'How is the Brightening Day Cream+Night Cream different from other skin brightening products?']"
18236,Laundry Detergent For Babies,Baby Care,Baby Bath & Hygiene,Mamaearth,999.0,999.0,Baby Laundry,4.3,"Mamaearth’s plant-based laundry detergent for babies is dermatologically tested and is completely safe for gentle cleaning of baby’s clothes, sheets, towels etc. It has natural ingredients and bio-enzymes that help in the breakdown of dirt and oil. Neem extract inhibits the growth of bacteria. Citric acid is natural bleach while plant-based surfactants help in stain removal. It is free from all harmful toxins such as bleach, foam boosters, SLES etc. making it safe for your baby’s clothes and skin.","['Is Mamaearth’s plant-based laundry detergent for babies dermatologically tested?', 'Which ingredient in Mamaearth’s plant-based laundry detergent acts as a natural bleach?', 'Are there any harmful toxins present in Mamaearth’s laundry detergent for babies?', 'Do the bio-enzymes in Mamaearth’s laundry detergent help in removing stains?', 'How does neem extract contribute to Mamaearth’s laundry detergent for babies?']"
18261,Face Wash - Bio Pineapple Oil Control Foaming,Beauty & Hygiene,Skin Care,BIOTIQUE,90.0,120.0,Face Care,4.2,"This oil control fresh-foaming, 100% soap-free cleansing gel is blended with extracts of pineapple, neem leaves, euphorbia plant and clove oil to dissolve makeup, purge pores and purify the complexion.  Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket‚¬„¢s lifestyle blog","['Does Face Wash Bio Pineapple Oil Control Foaming contain neem leaves extract?', 'How can you achieve flawless skin with Face Wash Bio Pineapple Oil Control Foaming?', 'What ingredients are blended into Face Wash Bio Pineapple Oil Control Foaming?', 'Is Face Wash Bio Pineapple Oil Control Foaming a soap-free cleansing gel?', 'Where can you find more tips on skin care related to Face Wash Bio Pineapple Oil Control Foaming?']"
18397,Lip Balm - Disney Limited Edition Strawberry Shine,Beauty & Hygiene,Skin Care,Nivea,185.0,185.0,Lip Care,2.6,Get long-lasting moisturisation with Nivea strawberry shine caring lip balm. It is enriched with the delightful aroma of strawberries and natural oils which impart a hint of colour to your lips. Soft and smooth lips have never been this exciting to get!,"['Is the Nivea Strawberry Shine Caring Lip Balm limited edition? ', 'What is the aroma of Nivea Strawberry Shine Caring Lip Balm? ', 'How does Nivea Strawberry Shine Caring Lip Balm give your lips a hint of color? ', 'Can Nivea Strawberry Shine Caring Lip Balm be used for moisturization only? ', 'What makes Nivea Strawberry Shine Caring Lip Balm exciting for your lips?']"
18420,Gel Bar - Peach & Avocado Mild Dew,Beauty & Hygiene,Bath & Hand Wash,Fiama,174.6,180.0,Bathing Bars & Soaps,4.5,"Fiama Di Wills Gel Bathing Bars range contains the unusual Dream, the Clear Springs and the Mild Dew. They all have normal ingredients and technical beads that make the skin nice-looking and soft. It cleanses the skin effectively and eliminates all dirt and oil from this skin.  For Beauty tips, tricks & more visitÃ‚ https://bigbasket.blog/","['Does the Gel Bar Peach & Avocado Mild Dew bar contain any unusual ingredients? ', 'How does the Fiama Di Wills Gel Bathing Bars make the skin nice-looking and soft? ', 'What are the three variants available in the Fiama Di Wills Gel Bathing Bars range? ', 'What makes the Gel Bar Peach & Avocado Mild Dew effective in cleansing the skin? ', 'Where can one find beauty tips, tricks, and more related to the Gel Bar Peach & Avocado Mild Dew?']"
18462,Purifying Nourisher,Beauty & Hygiene,Skin Care,Kaya Clinic,462.0,660.0,Face Care,4.8,"Purifying nourisher is enriched with aloe vera and hydrates your skin, making it supple and soft. This gentle, light, non-greasy formula does not clog your pores and gets easily absorbed into the skin. Perfume-free and clinically tested to be non-comedogenic. Formula researched and developed by dermatologists.","['Is Purifying Nourisher suitable for oily skin?', 'How long does the effect of Purifying Nourisher last?', 'Can Purifying Nourisher be used on sensitive skin?', 'How many times a day should Purifying Nourisher be applied?', 'What makes Purifying Nourisher different from other moisturizers?']"
18473,Bio Vera Aloe Vera - Face & Body Sun Lotion Spf 75,Beauty & Hygiene,Skin Care,BIOTIQUE,442.5,590.0,Body Care,3.7,Biotique Skin care protective body lotion SPF 75 with aloe vera is sun defensive lotion with neem leaves and aloe vera gel. It shields skin from environmental contamination and the injurious ultraviolet rays of the sun. It avoids a tan. With the help of this lotion your skin is professionally protected and undergoes youthful and very soft.,"['Is Bio Vera Aloe Vera Face & Body Sun Lotion suitable for all skin types?', 'Does Bio Vera Aloe Vera Face & Body Sun Lotion contain neem leaves?', 'How does Bio Vera Aloe Vera Face & Body Sun Lotion prevent tanning?', 'Can Bio Vera Aloe Vera Face & Body Sun Lotion be used on the face and body?', 'What SPF is provided by Bio Vera Aloe Vera Face & Body Sun Lotion?']"
